Airline,Duration,stops,class,depature time,arrival time,Price,Season,Source_CMN,Source_IST,Source_PAR,Source_ROM,Destination_CMN,Destination_IST,Destination_PAR,Destination_ROM
19,335.0,1,1,2,3,2358.72,1,0,0,1,0,1,0,0,0
31,260.0,1,1,0,2,1908.27,0,0,0,1,0,0,0,0,1
21,185.0,0,0,0,0,7062.51,2,1,0,0,0,0,0,0,1
29,210.0,0,1,0,2,1580.67,1,0,0,1,0,0,1,0,0
15,275.0,1,1,4,0,1594.32,2,0,0,1,0,0,0,0,1
21,350.0,0,0,2,5,14927.64,1,0,1,0,0,1,0,0,0
4,545.0,1,1,4,2,3248.7,2,1,0,0,0,0,0,0,1
6,295.0,1,0,4,0,3658.2,0,0,0,1,0,0,1,0,0
12,515.0,1,0,0,3,9994.53,1,1,0,0,0,0,1,0,0
15,415.0,1,1,4,0,2844.66,1,0,0,0,1,1,0,0,0
29,215.0,0,1,4,0,1580.67,1,0,0,1,0,0,1,0,0
4,375.0,1,1,4,2,4201.47,0,1,0,0,0,0,0,0,1
15,330.0,1,0,4,0,5296.2,0,0,0,1,0,0,0,0,1
23,315.0,1,0,4,0,3794.7,2,0,0,1,0,1,0,0,0
20,230.0,0,1,0,0,4862.13,2,0,1,0,0,0,0,1,0
29,210.0,0,1,0,2,3237.78,2,0,0,1,0,0,1,0,0
21,390.0,1,1,0,2,2585.31,3,1,0,0,0,0,0,0,1
15,380.0,1,0,0,5,7384.65,3,0,0,1,0,1,0,0,0
29,220.0,0,1,4,0,1471.47,0,0,1,0,0,0,0,1,0
6,260.0,1,0,1,4,2492.49,0,0,1,0,0,0,0,0,1
15,270.0,1,0,4,0,4919.46,2,0,0,1,0,0,0,0,1
6,345.0,1,0,1,4,2811.9,3,0,1,0,0,0,0,1,0
1,570.0,1,0,1,0,5615.61,0,0,1,0,0,0,0,0,1
16,410.0,1,0,1,0,3985.8,0,0,0,0,1,1,0,0,0
29,285.0,0,1,2,5,3843.84,1,1,0,0,0,0,1,0,0
4,465.0,1,1,4,0,6279.0,2,1,0,0,0,0,0,0,1
20,205.0,0,1,0,2,1706.25,2,0,0,1,0,0,1,0,0
22,255.0,1,1,4,0,1736.28,0,0,0,0,1,0,0,1,0
29,230.0,0,1,5,5,1116.57,3,0,1,0,0,0,0,1,0
29,310.0,0,1,2,5,10914.54,3,0,1,0,0,1,0,0,0
16,330.0,1,0,0,5,4368.0,0,0,0,0,1,0,0,1,0
1,540.0,1,0,0,3,6137.04,2,0,0,0,1,0,1,0,0
4,210.0,0,0,4,2,12574.38,3,0,0,1,0,0,1,0,0
7,210.0,0,1,2,5,1086.54,3,0,0,1,0,0,1,0,0
21,190.0,0,0,2,5,7010.64,0,0,0,1,0,1,0,0,0
3,345.0,1,0,4,0,5244.33,2,0,0,0,1,0,0,1,0
21,285.0,0,1,4,0,2568.93,3,1,0,0,0,0,1,0,0
6,325.0,1,0,4,0,3658.2,0,0,0,0,1,0,1,0,0
28,445.0,1,1,3,4,2863.77,2,1,0,0,0,0,1,0,0
29,275.0,0,1,2,5,3289.65,3,1,0,0,0,0,1,0,0
9,455.0,1,0,0,3,5211.57,1,0,0,1,0,0,1,0,0
7,195.0,0,1,0,0,1594.32,1,0,0,1,0,0,1,0,0
21,185.0,0,0,2,5,7447.44,3,0,0,1,0,1,0,0,0
16,305.0,1,0,0,2,4152.33,1,1,0,0,0,0,0,0,1
12,400.0,1,0,1,0,7016.1,1,0,1,0,0,0,0,0,1
19,515.0,1,1,1,0,4739.28,3,0,1,0,0,1,0,0,0
21,190.0,0,1,0,0,1561.56,0,1,0,0,0,0,0,0,1
20,310.0,0,1,2,5,1594.32,2,0,1,0,0,1,0,0,0
29,220.0,0,1,4,0,1837.29,1,0,0,1,0,0,1,0,0
29,230.0,0,1,0,0,2921.1,0,0,1,0,0,0,0,1,0
29,225.0,0,1,0,0,2320.5,0,0,1,0,0,0,0,1,0
4,185.0,0,1,0,2,1228.5,0,0,0,1,0,1,0,0,0
20,230.0,0,1,4,0,1654.38,2,0,1,0,0,0,0,1,0
28,340.0,1,1,3,4,2577.12,1,1,0,0,0,0,0,0,1
21,185.0,0,0,5,5,7354.62,2,0,0,1,0,1,0,0,0
21,185.0,0,1,0,0,1692.6,2,0,0,1,0,1,0,0,0
17,515.0,1,0,1,0,7616.7,2,0,0,0,1,0,1,0,0
16,290.0,1,0,0,2,3931.2,0,1,0,0,0,0,0,1,0
10,425.0,1,0,4,2,4368.0,2,0,0,1,0,0,0,0,1
25,210.0,0,1,4,4,977.34,3,1,0,0,0,0,0,1,0
7,220.0,0,1,4,4,4045.86,0,0,1,0,0,0,0,1,0
21,185.0,0,1,0,0,1695.33,3,0,0,1,0,1,0,0,0
21,190.0,0,0,0,0,7234.5,2,0,0,1,0,1,0,0,0
4,185.0,0,1,0,2,3024.84,1,0,0,1,0,1,0,0,0
15,385.0,1,1,4,0,2487.03,3,0,0,0,1,1,0,0,0
6,300.0,1,0,0,2,2328.69,2,0,1,0,0,0,0,0,1
15,225.0,1,0,4,0,4924.92,3,0,0,1,0,0,0,0,1
21,185.0,0,1,2,5,2492.49,3,0,0,1,0,1,0,0,0
6,300.0,1,1,0,2,1998.36,2,0,1,0,0,0,0,1,0
19,335.0,1,1,0,2,2066.61,1,0,1,0,0,0,0,1,0
20,555.0,1,1,0,5,3259.62,2,0,0,0,1,1,0,0,0
27,445.0,1,1,4,2,1594.32,3,0,0,1,0,0,1,0,0
21,190.0,0,1,2,5,1504.23,0,0,0,1,0,1,0,0,0
22,260.0,1,0,0,2,5956.86,1,0,0,1,0,0,0,0,1
17,405.0,1,0,2,5,7753.2,2,0,1,0,0,0,0,0,1
21,200.0,0,1,2,5,1747.2,0,0,0,0,1,1,0,0,0
4,195.0,0,1,0,2,3144.96,3,1,0,0,0,0,0,1,0
22,260.0,1,0,0,2,5020.47,2,0,0,1,0,0,0,0,1
10,390.0,1,0,4,0,4365.27,0,0,0,1,0,0,0,0,1
19,325.0,1,0,2,5,4886.7,3,0,1,0,0,0,0,1,0
24,350.0,1,0,4,0,8094.45,1,0,1,0,0,0,0,1,0
23,315.0,1,0,4,0,4742.01,2,0,0,1,0,1,0,0,0
19,570.0,2,1,0,3,5268.9,0,0,0,0,1,1,0,0,0
23,300.0,1,0,2,5,2937.48,2,1,0,0,0,0,0,1,0
17,405.0,1,0,2,5,7753.2,0,0,1,0,0,0,0,0,1
21,185.0,0,0,0,2,7231.769999999999,1,0,0,1,0,1,0,0,0
1,525.0,1,0,2,3,7081.62,0,0,0,1,0,0,1,0,0
23,405.0,1,1,4,2,2669.94,2,1,0,0,0,0,0,0,1
29,230.0,0,0,0,0,10327.59,3,0,1,0,0,0,0,1,0
20,240.0,0,1,4,4,1408.68,3,0,1,0,0,0,0,1,0
19,215.0,1,0,2,5,4531.8,1,0,0,1,0,0,0,0,1
29,210.0,0,0,2,3,12948.39,2,0,0,1,0,0,1,0,0
22,250.0,1,0,0,2,6322.68,2,0,0,0,1,0,0,1,0
20,205.0,0,1,0,2,4043.13,0,0,0,1,0,0,1,0,0
22,460.0,1,0,0,5,4539.99,2,0,0,1,0,0,0,0,1
6,300.0,1,0,0,2,3043.95,2,0,1,0,0,0,0,1,0
9,545.0,1,0,0,5,8108.1,0,0,1,0,0,0,0,0,1
1,525.0,1,0,2,3,7081.62,0,0,0,1,0,0,1,0,0
29,300.0,0,0,0,0,13322.4,1,0,1,0,0,1,0,0,0
21,185.0,0,1,0,0,2784.6,2,1,0,0,0,0,0,0,1
21,300.0,0,0,0,0,19549.53,1,0,1,0,0,1,0,0,0
0,485.0,1,0,4,2,9161.88,3,0,1,0,0,0,0,0,1
29,210.0,0,0,2,5,8681.4,0,0,0,1,0,0,1,0,0
12,545.0,1,0,3,0,8301.93,1,1,0,0,0,0,1,0,0
4,195.0,0,0,2,5,8790.6,3,1,0,0,0,0,0,1,0
23,405.0,1,0,4,2,2710.89,2,1,0,0,0,0,0,0,1
5,410.0,1,0,4,0,1779.96,2,0,0,0,1,0,0,1,0
20,205.0,0,1,2,5,1135.68,2,0,0,1,0,0,1,0,0
0,415.0,1,1,4,5,1850.94,3,0,0,1,0,0,1,0,0
12,460.0,1,1,1,0,6008.73,2,0,1,0,0,1,0,0,0
19,355.0,1,0,4,2,8408.4,1,0,0,0,1,0,1,0,0
24,560.0,1,0,0,5,6172.53,1,0,0,0,1,0,1,0,0
16,495.0,1,0,1,0,4149.6,3,0,0,0,1,1,0,0,0
4,380.0,1,0,0,5,6060.6,2,1,0,0,0,0,0,0,1
17,525.0,1,1,1,0,1665.3,0,0,0,0,1,0,1,0,0
31,285.0,1,1,4,0,1487.85,0,0,0,1,0,0,0,0,1
19,440.0,1,0,4,2,5446.35,3,0,0,1,0,0,1,0,0
29,220.0,0,1,4,0,1586.13,3,0,1,0,0,0,0,1,0
21,190.0,0,0,4,4,7234.5,2,0,0,1,0,1,0,0,0
31,465.0,2,1,4,2,4054.05,2,0,0,0,1,1,0,0,0
9,535.0,1,0,4,0,6197.1,2,0,1,0,0,0,0,0,1
29,285.0,0,0,4,0,16909.62,3,1,0,0,0,0,1,0,0
4,185.0,0,1,4,0,4015.83,1,1,0,0,0,0,0,1,0
18,360.0,1,0,0,2,7163.52,3,0,1,0,0,0,0,1,0
6,265.0,1,1,4,0,1010.1,3,0,0,0,1,0,1,0,0
16,465.0,1,0,4,2,4013.1,3,1,0,0,0,0,0,1,0
4,245.0,0,1,0,2,1250.34,1,0,0,1,0,1,0,0,0
25,415.0,1,1,4,0,2282.28,1,1,0,0,0,0,0,0,1
22,250.0,1,0,0,2,4870.32,2,0,0,0,1,0,0,1,0
19,545.0,1,0,1,2,4572.75,3,0,0,1,0,0,1,0,0
19,425.0,1,0,3,4,7889.7,1,1,0,0,0,0,0,0,1
17,540.0,2,0,0,5,9991.8,3,0,0,0,1,1,0,0,0
9,515.0,1,1,4,2,2156.7,0,0,0,1,0,0,1,0,0
16,425.0,1,1,4,0,1416.87,1,0,0,1,0,1,0,0,0
21,185.0,0,0,4,4,6977.88,0,0,0,1,0,1,0,0,0
19,490.0,2,0,0,5,5350.8,0,0,0,1,0,0,1,0,0
16,465.0,1,1,4,2,1763.58,3,1,0,0,0,0,0,1,0
2,280.0,0,1,0,5,2317.77,0,1,0,0,0,0,1,0,0
29,230.0,0,0,4,4,12536.16,1,0,1,0,0,0,0,1,0
15,480.0,1,1,5,1,1848.21,3,0,0,0,1,1,0,0,0
19,560.0,1,0,4,5,4572.75,3,0,0,1,0,0,1,0,0
4,195.0,0,1,0,2,2178.54,3,1,0,0,0,0,0,1,0
19,555.0,1,0,4,5,6825.0,3,0,0,1,0,0,1,0,0
15,270.0,1,0,4,0,5296.2,0,0,0,1,0,0,0,0,1
27,195.0,0,1,0,2,1736.28,3,0,0,1,0,1,0,0,0
29,300.0,0,1,0,0,4043.13,0,0,1,0,0,1,0,0,0
29,215.0,0,0,4,0,12896.52,3,0,0,1,0,0,1,0,0
21,210.0,0,1,4,0,2566.2,1,1,0,0,0,0,1,0,0
0,370.0,1,1,5,1,3030.3,2,0,0,0,1,0,1,0,0
11,325.0,1,1,0,5,2680.86,1,0,0,0,1,0,1,0,0
6,320.0,1,1,5,3,1228.5,2,0,0,0,1,0,1,0,0
16,365.0,1,0,4,2,4253.34,2,0,0,0,1,0,0,1,0
24,515.0,1,1,0,5,1856.4,2,0,0,0,1,0,1,0,0
9,565.0,1,0,0,5,4613.7,3,0,1,0,0,0,0,1,0
19,245.0,1,0,4,0,4613.7,1,0,0,1,0,0,0,0,1
29,225.0,0,1,0,0,1556.1,2,0,1,0,0,0,0,1,0
21,245.0,0,1,2,5,1512.42,1,0,0,1,0,1,0,0,0
9,490.0,1,0,4,0,7234.5,2,0,1,0,0,0,0,1,0
9,450.0,1,1,4,2,3057.6,0,0,0,1,0,0,1,0,0
21,190.0,0,1,2,5,3054.87,3,0,0,1,0,1,0,0,0
29,225.0,0,1,2,5,1288.56,1,0,1,0,0,0,0,1,0
17,405.0,1,0,2,5,7734.09,1,0,1,0,0,0,0,0,1
29,515.0,1,1,1,0,2948.4,3,0,0,0,1,1,0,0,0
23,325.0,1,1,0,2,1575.21,1,1,0,0,0,0,0,0,1
29,210.0,0,1,0,2,1572.48,1,0,0,1,0,0,1,0,0
15,520.0,1,0,4,5,7357.35,3,0,0,1,0,1,0,0,0
29,285.0,0,1,4,0,5861.31,3,1,0,0,0,0,1,0,0
4,545.0,1,0,4,2,9609.6,0,1,0,0,0,0,0,0,1
23,435.0,1,1,0,3,1804.53,3,1,0,0,0,0,0,0,1
21,300.0,0,0,2,5,14927.64,3,0,1,0,0,1,0,0,0
29,290.0,0,1,4,0,6019.65,3,1,0,0,0,0,1,0,0
19,365.0,1,0,0,2,7753.2,0,0,0,1,0,0,0,0,1
2,280.0,0,1,2,3,3245.97,2,1,0,0,0,0,1,0,0
22,250.0,1,0,4,0,4537.26,0,0,0,1,0,0,0,0,1
12,460.0,1,0,1,0,9806.16,2,0,1,0,0,1,0,0,0
18,380.0,1,1,2,5,1763.58,3,0,1,0,0,0,0,1,0
29,215.0,0,0,4,0,8506.68,2,0,0,1,0,0,1,0,0
4,195.0,0,0,4,4,8790.6,3,1,0,0,0,0,0,1,0
21,185.0,0,1,0,0,1457.82,1,1,0,0,0,0,0,0,1
16,405.0,1,0,2,3,4586.4,2,0,0,1,0,0,0,0,1
1,555.0,1,0,1,0,5506.41,0,0,1,0,0,0,0,0,1
4,210.0,0,0,0,0,7624.89,2,0,0,1,0,0,1,0,0
4,185.0,0,1,0,0,4245.15,3,0,0,1,0,1,0,0,0
21,185.0,0,1,4,4,1476.93,0,0,0,1,0,1,0,0,0
24,530.0,1,0,0,5,6167.07,1,0,0,0,1,0,1,0,0
0,455.0,1,0,4,2,8146.32,2,0,1,0,0,0,0,1,0
29,225.0,0,1,0,2,1586.13,3,0,1,0,0,0,0,1,0
21,200.0,0,1,2,5,1747.2,2,0,0,0,1,1,0,0,0
0,385.0,1,1,0,5,1992.9,2,0,1,0,0,0,0,0,1
16,565.0,1,0,4,2,4387.11,3,1,0,0,0,0,0,0,1
16,340.0,1,0,4,0,4365.27,1,0,0,1,0,1,0,0,0
4,185.0,0,1,0,2,3718.26,2,0,0,1,0,1,0,0,0
19,240.0,1,0,4,0,6033.3,3,0,0,1,0,0,0,0,1
4,190.0,0,0,4,0,11397.75,3,1,0,0,0,0,0,1,0
29,225.0,0,0,0,2,10278.45,3,0,1,0,0,0,0,1,0
22,255.0,1,0,4,0,13183.17,3,0,0,0,1,0,0,1,0
2,300.0,0,1,3,3,2009.28,0,0,1,0,0,1,0,0,0
4,185.0,0,1,4,0,1408.68,2,1,0,0,0,0,0,1,0
19,355.0,1,0,1,4,6360.9,3,0,1,0,0,0,0,1,0
6,310.0,1,0,1,4,2811.9,2,0,1,0,0,0,0,1,0
21,185.0,0,1,0,0,1457.82,2,1,0,0,0,0,0,0,1
15,190.0,0,1,0,0,2568.93,3,1,0,0,0,0,0,0,1
24,315.0,1,1,0,5,3093.09,3,0,0,1,0,0,1,0,0
21,185.0,0,0,4,4,6887.79,3,0,0,1,0,1,0,0,0
31,360.0,1,1,2,5,838.11,0,0,0,1,0,0,0,0,1
23,435.0,1,0,4,2,2699.97,3,1,0,0,0,0,0,0,1
29,225.0,0,1,2,5,2921.1,0,0,1,0,0,0,0,1,0
21,185.0,0,0,0,0,7753.2,1,0,0,1,0,1,0,0,0
19,545.0,1,0,4,2,5077.8,3,0,0,0,1,0,1,0,0
6,345.0,1,1,1,4,1509.69,0,0,1,0,0,0,0,1,0
17,405.0,1,1,2,5,2457.0,2,0,1,0,0,0,0,0,1
16,420.0,1,0,0,3,4310.67,1,1,0,0,0,0,0,0,1
20,240.0,0,1,0,0,1823.64,3,0,1,0,0,0,0,1,0
21,300.0,0,1,0,0,5621.07,0,0,1,0,0,1,0,0,0
1,530.0,1,0,0,3,6139.77,2,0,0,0,1,0,1,0,0
33,470.0,1,1,0,5,2527.98,3,0,0,0,1,1,0,0,0
22,250.0,1,0,4,0,10270.26,3,0,0,1,0,0,0,0,1
4,185.0,0,0,4,4,9017.19,1,0,0,1,0,1,0,0,0
21,200.0,0,0,2,5,8271.9,2,0,0,0,1,1,0,0,0
4,345.0,1,1,4,0,2366.91,1,0,0,1,0,1,0,0,0
22,325.0,2,0,4,0,14291.55,2,0,0,1,0,0,0,0,1
21,185.0,0,0,2,5,7772.31,1,0,0,1,0,1,0,0,0
9,440.0,1,1,0,3,1938.3,0,0,0,1,0,0,1,0,0
29,210.0,0,1,0,2,2074.8,0,0,0,1,0,0,1,0,0
0,385.0,1,0,0,5,9909.9,0,0,1,0,0,0,0,0,1
9,350.0,1,0,0,2,4422.6,0,0,0,0,1,0,0,1,0
29,215.0,0,0,0,2,8506.68,3,0,0,1,0,0,1,0,0
29,215.0,0,0,0,2,10540.53,3,0,0,1,0,0,1,0,0
29,220.0,0,1,4,0,2274.09,0,0,0,1,0,0,1,0,0
21,185.0,0,1,2,5,1577.94,0,0,0,1,0,1,0,0,0
18,370.0,1,0,2,5,7130.76,1,0,1,0,0,0,0,1,0
0,485.0,1,0,4,2,8517.6,0,0,1,0,0,0,0,0,1
16,510.0,1,0,0,5,3841.11,2,1,0,0,0,0,0,1,0
0,270.0,1,1,4,0,2484.3,1,0,0,0,1,0,1,0,0
4,185.0,0,1,4,4,3772.86,2,0,0,1,0,1,0,0,0
16,320.0,1,1,2,3,1132.95,1,1,0,0,0,0,0,0,1
21,200.0,0,0,2,5,7914.269999999999,1,0,0,0,1,1,0,0,0
12,400.0,1,0,1,0,15230.67,2,0,1,0,0,0,0,0,1
8,485.0,1,0,4,2,6309.03,2,0,0,0,1,0,0,1,0
29,230.0,0,1,0,0,1288.56,1,0,1,0,0,0,0,1,0
10,510.0,1,0,4,2,5784.87,2,0,0,1,0,0,0,0,1
19,505.0,1,0,2,3,7294.56,2,0,1,0,0,1,0,0,0
21,250.0,0,1,2,5,1433.25,1,0,0,1,0,1,0,0,0
8,485.0,1,0,4,2,4862.13,0,0,0,0,1,0,0,1,0
21,190.0,0,0,0,0,7095.27,3,1,0,0,0,0,0,0,1
4,185.0,0,1,4,0,4995.9,2,1,0,0,0,0,0,1,0
2,300.0,0,1,3,1,1517.88,2,0,1,0,0,1,0,0,0
2,530.0,1,1,4,2,2263.17,3,1,0,0,0,0,1,0,0
18,360.0,1,0,0,2,7343.7,2,0,1,0,0,0,0,1,0
16,480.0,1,0,0,3,4340.7,3,1,0,0,0,0,0,0,1
16,340.0,1,0,4,0,4395.3,0,0,0,1,0,1,0,0,0
6,560.0,1,0,4,5,3660.93,1,0,0,1,0,0,1,0,0
23,300.0,1,0,2,5,4149.6,0,1,0,0,0,0,0,1,0
21,195.0,0,1,2,5,1648.92,0,0,0,0,1,1,0,0,0
9,390.0,1,0,2,5,4340.7,1,0,1,0,0,0,0,1,0
6,340.0,1,0,1,4,2738.19,3,0,1,0,0,0,0,1,0
27,225.0,0,1,2,5,2020.2,2,0,0,1,0,0,1,0,0
22,450.0,1,0,1,0,4870.32,0,0,0,0,1,0,0,1,0
19,425.0,1,1,3,4,4504.5,0,1,0,0,0,0,0,0,1
20,230.0,0,1,4,0,3559.92,0,0,1,0,0,0,0,1,0
15,240.0,1,0,0,0,4681.95,3,0,0,0,1,0,0,1,0
4,570.0,1,1,0,5,5350.8,0,0,0,0,1,1,0,0,0
4,225.0,0,0,4,4,12012.0,3,0,1,0,0,0,0,1,0
22,250.0,1,1,0,2,2042.04,2,0,0,0,1,0,0,1,0
21,210.0,0,0,4,0,8348.34,1,1,0,0,0,0,1,0,0
4,190.0,0,1,0,0,1523.34,2,0,0,1,0,1,0,0,0
4,380.0,1,1,0,5,4201.47,0,1,0,0,0,0,0,0,1
28,445.0,1,0,3,4,6440.07,1,1,0,0,0,0,1,0,0
4,475.0,1,0,4,2,7589.4,1,1,0,0,0,0,0,0,1
19,515.0,1,0,1,0,10019.1,0,0,1,0,0,1,0,0,0
29,300.0,0,1,0,0,3972.15,2,0,1,0,0,1,0,0,0
20,310.0,0,1,2,5,2208.57,1,0,1,0,0,1,0,0,0
19,240.0,1,1,0,2,1635.27,2,0,0,1,0,0,0,0,1
23,570.0,1,0,4,0,3794.7,2,0,0,1,0,1,0,0,0
19,350.0,1,0,0,5,5061.42,1,0,0,1,0,0,1,0,0
15,190.0,0,0,0,0,10019.1,3,1,0,0,0,0,0,0,1
16,375.0,1,0,1,0,5137.86,2,0,0,1,0,1,0,0,0
6,415.0,1,1,4,2,1444.17,3,0,0,0,1,0,1,0,0
21,500.0,1,1,4,2,3049.41,1,1,0,0,0,0,0,0,1
16,565.0,1,0,4,2,4340.7,3,1,0,0,0,0,0,0,1
21,300.0,0,1,2,5,3680.04,3,0,1,0,0,1,0,0,0
19,250.0,1,0,0,2,4938.57,3,0,0,0,1,0,0,1,0
23,550.0,1,0,4,5,2983.89,0,1,0,0,0,0,0,1,0
0,570.0,1,1,4,5,1992.9,2,0,0,0,1,0,1,0,0
23,300.0,1,1,2,5,797.16,0,1,0,0,0,0,0,1,0
29,215.0,0,0,2,5,8506.68,2,0,0,1,0,0,1,0,0
23,390.0,1,0,4,2,4056.78,2,1,0,0,0,0,0,1,0
29,220.0,0,1,4,0,2380.56,2,0,0,1,0,0,1,0,0
19,400.0,1,1,3,4,4504.5,3,1,0,0,0,0,0,0,1
12,460.0,1,1,1,0,5776.68,2,0,1,0,0,1,0,0,0
4,375.0,1,0,4,2,5460.0,1,1,0,0,0,0,0,0,1
4,190.0,0,0,0,0,8959.86,1,0,0,1,0,1,0,0,0
6,515.0,1,0,0,5,5304.39,3,0,1,0,0,0,0,1,0
4,225.0,0,0,4,4,12012.0,3,0,1,0,0,0,0,1,0
20,230.0,0,1,4,0,1354.08,0,0,1,0,0,0,0,1,0
16,375.0,1,1,1,0,1392.3,0,0,0,1,0,1,0,0,0
29,220.0,0,0,4,0,15918.63,3,0,0,1,0,0,1,0,0
29,220.0,0,1,0,2,1288.56,1,0,1,0,0,0,0,1,0
29,230.0,0,1,5,5,2148.51,3,0,1,0,0,0,0,1,0
4,375.0,1,0,4,2,9609.6,0,1,0,0,0,0,0,0,1
19,415.0,1,1,2,3,2787.33,2,0,0,1,0,1,0,0,0
0,385.0,1,1,0,5,2730.0,0,0,1,0,0,0,0,0,1
7,215.0,0,1,0,0,4045.86,2,0,1,0,0,0,0,1,0
22,450.0,1,0,1,0,8198.19,0,0,0,0,1,0,0,1,0
16,340.0,1,0,4,0,4395.3,2,0,0,1,0,1,0,0,0
21,275.0,0,1,2,5,5787.6,3,1,0,0,0,0,1,0,0
16,395.0,1,1,0,5,1728.09,0,1,0,0,0,0,0,1,0
4,185.0,0,1,4,4,1261.26,2,1,0,0,0,0,0,1,0
16,360.0,1,1,0,2,3658.2,1,1,0,0,0,0,0,0,1
9,385.0,1,0,0,3,5211.57,1,0,0,1,0,0,1,0,0
23,410.0,1,1,4,0,2129.4,2,0,0,1,0,1,0,0,0
1,500.0,1,0,2,3,11045.58,2,0,0,1,0,0,1,0,0
4,185.0,0,0,4,4,8959.86,1,0,0,1,0,1,0,0,0
16,335.0,1,0,0,2,4395.3,3,0,0,1,0,1,0,0,0
4,220.0,0,0,1,4,7234.5,2,0,1,0,0,0,0,1,0
16,565.0,2,0,4,5,7398.3,3,0,0,0,1,1,0,0,0
15,210.0,1,0,4,0,5296.2,0,0,0,1,0,0,0,0,1
19,400.0,1,0,2,3,6060.6,0,0,0,0,1,1,0,0,0
19,330.0,1,1,4,2,3306.03,2,0,0,1,0,0,1,0,0
0,310.0,1,1,0,2,3084.9,2,0,1,0,0,0,0,0,1
16,370.0,1,0,0,5,4013.1,3,1,0,0,0,0,0,1,0
4,220.0,0,0,1,4,12012.0,1,0,1,0,0,0,0,1,0
28,370.0,1,0,4,2,6044.22,2,1,0,0,0,0,0,1,0
6,385.0,1,1,4,2,1698.06,1,0,0,1,0,0,1,0,0
4,475.0,1,0,4,2,6060.6,2,1,0,0,0,0,0,0,1
2,550.0,1,1,1,2,2511.6,3,1,0,0,0,0,1,0,0
10,510.0,1,0,4,2,6734.91,2,0,0,1,0,0,0,0,1
20,230.0,0,1,0,0,3559.92,0,0,1,0,0,0,0,1,0
16,505.0,2,1,1,0,2429.7,3,0,0,0,1,1,0,0,0
